open,low,high,close,change_value,change_percent,date_gregorian,date_jalali
"32,910","32,860","32,910","32,870",30,0.09%,2014/05/08,1393/02/18
"32,800","32,790","32,930","32,900",10,0.03%,2014/05/07,1393/02/17
"33,030","32,840","33,050","32,910",130,0.4%,2014/05/06,1393/02/16
"33,150","32,930","33,300","33,040",100,0.3%,2014/05/05,1393/02/15
"32,820","32,720","33,160","33,140",360,1.1%,2014/05/04,1393/02/14
"33,100","32,780","33,160","32,780",350,1.07%,2014/05/03,1393/02/13
"33,120","33,100","33,150","33,130",30,0.09%,2014/05/01,1393/02/11
"32,950","32,900","33,100","33,100",120,0.36%,2014/04/30,1393/02/10
"32,940","32,840","33,010","32,980",30,0.09%,2014/04/29,1393/02/09
"32,760","32,590","32,960","32,950",130,0.4%,2014/04/28,1393/02/08
"33,280","32,750","33,390","32,820",530,1.61%,2014/04/27,1393/02/07
"32,780","32,780","33,600","33,350",870,2.68%,2014/04/26,1393/02/06
"32,580","32,350","32,630","32,480",60,0.18%,2014/04/24,1393/02/04
"32,730","32,300","32,900","32,540",110,0.34%,2014/04/23,1393/02/03
"33,200","32,630","33,470","32,650",510,1.56%,2014/04/22,1393/02/02
"32,490","32,490","33,160","33,160",760,2.35%,2014/04/21,1393/02/01
"32,080","31,950","32,400","32,400",310,0.97%,2014/04/20,1393/01/31
"31,820","31,820","32,170","32,090",360,1.13%,2014/04/19,1393/01/30
"31,720","31,670","31,740","31,730",20,0.06%,2014/04/17,1393/01/28
"31,570","31,540","31,780","31,710",150,0.48%,2014/04/16,1393/01/27
"31,840","31,560","32,000","31,560",240,0.76%,2014/04/15,1393/01/26
"31,230","31,230","31,800","31,800",500,1.6%,2014/04/14,1393/01/25
"31,240","31,180","31,380","31,300",90,0.29%,2014/04/13,1393/01/24
"31,150","31,030","31,280","31,210",420,1.36%,2014/04/12,1393/01/23
"30,800","30,790","30,810","30,790",20,0.06%,2014/04/10,1393/01/21
"30,820","30,720","30,900","30,810",10,0.03%,2014/04/09,1393/01/20
"30,960","30,790","31,160","30,800",100,0.32%,2014/04/08,1393/01/19
"30,570","30,540","30,900","30,900",320,1.05%,2014/04/07,1393/01/18
"30,410","30,370","30,650","30,580",150,0.49%,2014/04/06,1393/01/17
"30,490","30,260","30,490","30,430",200,0.66%,2014/04/05,1393/01/16
"30,630","30,600","30,640","30,630",10,0.03%,2014/03/31,1393/01/11
"30,500","30,500","30,650","30,640",150,0.49%,2014/03/30,1393/01/10
"30,480","30,410","30,500","30,490",80,0.26%,2014/03/29,1393/01/09
"30,570","30,570","30,570","30,570",10,0.03%,2014/03/27,1393/01/07
"30,560","30,560","30,690","30,580",80,0.26%,2014/03/26,1393/01/06
"30,400","30,350","30,530","30,500",330,1.09%,2014/03/25,1393/01/05
"30,100","30,100","30,200","30,170",30,0.1%,2014/03/19,1392/12/28
"30,060","30,030","30,150","30,140",140,0.47%,2014/03/18,1392/12/27
"30,000","29,950","30,140","30,000",40,0.13%,2014/03/17,1392/12/26
"30,190","29,960","30,190","29,960",240,0.8%,2014/03/16,1392/12/25
"30,060","29,800","30,250","30,200",240,0.79%,2014/03/15,1392/12/24
"30,390","30,390","30,500","30,440",80,0.26%,2014/03/13,1392/12/22
"30,400","30,290","30,430","30,360",10,0.03%,2014/03/12,1392/12/21
"30,560","30,330","30,640","30,370",180,0.59%,2014/03/11,1392/12/20
"30,750","30,450","30,910","30,550",160,0.52%,2014/03/10,1392/12/19
"30,430","30,360","30,790","30,710",270,0.89%,2014/03/09,1392/12/18
"29,970","29,970","30,440","30,440",20,0.07%,2014/03/08,1392/12/17
"30,470","30,460","30,510","30,460",30,0.1%,2014/03/06,1392/12/15
"30,500","30,430","30,530","30,490",30,0.1%,2014/03/05,1392/12/14
"30,620","30,500","30,620","30,520",120,0.39%,2014/03/04,1392/12/13
"31,000","30,500","31,140","30,640",430,1.4%,2014/03/03,1392/12/12
"30,660","30,630","31,270","31,070",480,1.57%,2014/03/02,1392/12/11
"30,430","30,310","30,600","30,590",490,1.63%,2014/03/01,1392/12/10
"30,120","30,060","30,120","30,100",10,0.03%,2014/02/27,1392/12/08
"29,890","29,860","30,090","30,090",210,0.7%,2014/02/26,1392/12/07
"29,890","29,840","29,960","29,880",20,0.07%,2014/02/25,1392/12/06
"29,860","29,860","30,150","29,900",60,0.2%,2014/02/24,1392/12/05
"29,580","29,580","29,850","29,840",240,0.81%,2014/02/23,1392/12/04
"29,580","29,560","29,620","29,600",100,0.34%,2014/02/22,1392/12/03
"29,520","29,500","29,520","29,500",30,0.1%,2014/02/20,1392/12/01
"29,500","29,500","29,530","29,530",10,0.03%,2014/02/19,1392/11/30
"29,500","29,480","29,540","29,520",-,-,2014/02/18,1392/11/29
"29,540","29,500","29,570","29,520",-,-,2014/02/17,1392/11/28
"29,500","29,440","29,530","29,520",40,0.14%,2014/02/16,1392/11/27
"29,570","29,480","29,570","29,480",50,0.17%,2014/02/15,1392/11/26
"29,530","29,530","29,550","29,530",10,0.03%,2014/02/13,1392/11/24
"29,550","29,480","29,550","29,520",20,0.07%,2014/02/12,1392/11/23
"29,500","29,500","29,510","29,500",10,0.03%,2014/02/10,1392/11/21
"29,450","29,420","29,520","29,510",50,0.17%,2014/02/09,1392/11/20
"29,530","29,430","29,540","29,460",140,0.48%,2014/02/08,1392/11/19
"29,620","29,580","29,630","29,600",10,0.03%,2014/02/06,1392/11/17
"29,500","29,490","29,600","29,590",80,0.27%,2014/02/05,1392/11/16
"29,460","29,460","29,510","29,510",40,0.14%,2014/02/04,1392/11/15
"29,520","29,460","29,530","29,470",70,0.24%,2014/02/03,1392/11/14
"29,460","29,460","29,580","29,540",80,0.27%,2014/02/02,1392/11/13
"29,410","29,400","29,480","29,460",80,0.27%,2014/02/01,1392/11/12
"29,340","29,330","29,400","29,380",30,0.1%,2014/01/30,1392/11/10
"29,410","29,320","29,430","29,350",70,0.24%,2014/01/29,1392/11/09
"29,490","29,420","29,510","29,420",60,0.2%,2014/01/28,1392/11/08
"29,470","29,440","29,510","29,480",10,0.03%,2014/01/27,1392/11/07
"29,460","29,410","29,490","29,490",40,0.14%,2014/01/26,1392/11/06
"29,540","29,410","29,550","29,450",10,0.03%,2014/01/25,1392/11/05
"29,440","29,230","29,750","29,440",40,0.14%,2014/01/22,1392/11/02
"29,320","29,280","29,650","29,510",170,0.58%,2014/01/21,1392/11/01
"28,890","28,890","29,380","29,340",20,0.07%,2014/01/20,1392/10/30
"29,360","29,360","29,360","29,360",109,0.37%,2014/01/18,1392/10/28
"29,562","28,926","29,813","29,469",101,0.34%,2014/01/15,1392/10/25
"29,640","29,560","29,640","29,570",60,0.2%,2014/01/14,1392/10/24
"29,600","29,600","29,680","29,630",70,0.24%,2014/01/13,1392/10/23
"29,780","29,500","29,780","29,560",230,0.78%,2014/01/12,1392/10/22
"29,840","29,780","29,840","29,790",10,0.03%,2014/01/11,1392/10/21
"29,870","29,490","30,350","29,800",-,-,2014/01/08,1392/10/18
"29,850","29,820","29,920","29,900",50,0.17%,2014/01/07,1392/10/17
"29,790","29,790","29,850","29,850",50,0.17%,2014/01/06,1392/10/16
"29,730","29,730","29,820","29,800",60,0.2%,2014/01/05,1392/10/15
"29,770","29,660","29,770","29,740",180,0.61%,2014/01/04,1392/10/14
"29,920","29,920","29,920","29,920",150,0.5%,2014/01/01,1392/10/11
"30,080","30,070","30,080","30,070",10,0.03%,2013/12/30,1392/10/09
"30,160","30,060","30,160","30,060",90,0.3%,2013/12/29,1392/10/08
"29,960","29,960","30,230","30,150",181,0.6%,2013/12/28,1392/10/07
"29,759","29,297","30,448","29,969",41,0.14%,2013/12/25,1392/10/04
"29,710","29,630","29,710","29,670",89,0.3%,2013/12/24,1392/10/03
"29,554","29,264","29,758","29,581",21,0.07%,2013/12/21,1392/09/30
"29,470","28,975","29,859","29,450",-,-,2013/12/18,1392/09/27
"29,460","29,430","29,490","29,490",50,0.17%,2013/12/17,1392/09/26
"29,440","29,420","29,470","29,440",30,0.1%,2013/12/16,1392/09/25
"29,510","29,470","29,510","29,470",50,0.17%,2013/12/15,1392/09/24
"29,600","29,520","29,600","29,520",44,0.15%,2013/12/14,1392/09/23
"29,365","29,071","29,873","29,476",126,0.43%,2013/12/11,1392/09/20
"29,480","29,380","29,480","29,390",90,0.31%,2013/12/10,1392/09/19
"29,450","29,440","29,480","29,480",60,0.2%,2013/12/09,1392/09/18
"29,480","29,420","29,490","29,420",40,0.14%,2013/12/08,1392/09/17
"29,450","29,400","29,480","29,460",47,0.16%,2013/12/07,1392/09/16
"29,544","29,132","29,886","29,507",13,0.04%,2013/12/04,1392/09/13
"29,470","29,470","29,560","29,550",100,0.34%,2013/12/03,1392/09/12
"29,460","29,400","29,480","29,450",80,0.27%,2013/12/02,1392/09/11
"29,600","29,530","29,600","29,530",-,-,2013/12/01,1392/09/10
"29,600","29,530","29,600","29,530",84,0.28%,2013/11/30,1392/09/09
"29,817","29,261","30,317","29,614",6,0.02%,2013/11/27,1392/09/06
"29,650","29,600","29,950","29,900",150,0.5%,2013/11/26,1392/09/05
"29,320","29,200","29,800","29,750",600,2.06%,2013/11/25,1392/09/04
"29,000","28,900","29,150","29,150",250,0.86%,2013/11/24,1392/09/03
"29,850","29,250","29,850","29,400",660,2.24%,2013/11/23,1392/09/02
"30,080","29,730","30,310","30,060",40,0.13%,2013/11/20,1392/08/29
"30,070","30,050","30,120","30,050",20,0.07%,2013/11/19,1392/08/28
"29,950","29,950","30,070","30,070",40,0.13%,2013/11/18,1392/08/27
"30,080","29,980","30,080","30,030",70,0.23%,2013/11/17,1392/08/26
"30,120","30,050","30,120","30,100",73,0.24%,2013/11/16,1392/08/25
"30,176","29,669","30,562","30,173",7,0.02%,2013/11/11,1392/08/20
"30,150","30,120","30,180","30,150",100,0.33%,2013/11/10,1392/08/19
"30,050","30,050","30,250","30,250",214,0.71%,2013/11/09,1392/08/18
"30,135","29,762","30,364","30,036",114,0.38%,2013/11/06,1392/08/15
"30,200","30,150","30,200","30,180",80,0.27%,2013/11/05,1392/08/14
"30,250","30,100","30,250","30,100",200,0.66%,2013/11/04,1392/08/13
"30,350","30,300","30,350","30,300",100,0.33%,2013/11/03,1392/08/12
"30,200","30,200","30,400","30,400",318,1.06%,2013/11/02,1392/08/11
"30,106","29,564","30,304","30,082",32,0.11%,2013/10/30,1392/08/08
"30,100","30,050","30,100","30,050",100,0.33%,2013/10/29,1392/08/07
"30,050","30,050","30,150","30,150",50,0.17%,2013/10/28,1392/08/06
"30,050","30,050","30,100","30,100",-,-,2013/10/27,1392/08/05
"30,150","30,050","30,150","30,100",30,0.1%,2013/10/26,1392/08/04
"30,120","29,580","30,310","30,130",30,0.1%,2013/10/22,1392/07/30
"30,050","30,000","30,100","30,100",150,0.5%,2013/10/21,1392/07/29
"30,050","29,950","30,100","29,950",200,0.67%,2013/10/20,1392/07/28
"30,150","30,100","30,200","30,150",77,0.26%,2013/10/19,1392/07/27
"30,419","29,803","30,610","30,227",145,0.48%,2013/10/16,1392/07/24
"30,385","30,004","30,816","30,372",22,0.07%,2013/10/14,1392/07/22
"30,300","30,150","30,350","30,350",200,0.66%,2013/10/13,1392/07/21
"30,400","30,150","30,400","30,150",200,0.66%,2013/10/12,1392/07/20
"30,430","29,800","30,910","30,350",50,0.16%,2013/10/09,1392/07/17
"30,400","30,350","30,400","30,350",150,0.49%,2013/10/08,1392/07/16
"30,450","30,400","30,500","30,500",50,0.16%,2013/10/07,1392/07/15
"30,550","30,350","30,550","30,450",100,0.33%,2013/10/06,1392/07/14
"30,800","30,550","30,800","30,550",31,0.1%,2013/10/05,1392/07/13
"30,324","29,963","30,811","30,519",169,0.56%,2013/10/02,1392/07/10
"30,700","30,500","30,700","30,550",-,-,2013/10/01,1392/07/09
"30,500","30,400","30,550","30,550",200,0.66%,2013/09/30,1392/07/08
"30,650","30,250","30,650","30,350",300,0.99%,2013/09/29,1392/07/07
"30,700","30,550","31,000","30,650",200,0.66%,2013/09/28,1392/07/06
"30,680","30,230","30,830","30,450",50,0.16%,2013/09/25,1392/07/03
"29,700","29,700","31,250","30,700",1350,4.6%,2013/09/24,1392/07/02
"29,150","29,150","29,500","29,350",-,-,2013/09/23,1392/07/01
"29,400","29,250","29,550","29,350",50,0.17%,2013/09/22,1392/06/31
"29,300","29,000","29,500","29,300",830,2.83%,2013/09/21,1392/06/30
"30,670","29,710","31,210","30,130",670,2.22%,2013/09/18,1392/06/27
"30,700","30,700","30,850","30,800",200,0.65%,2013/09/17,1392/06/26
"30,900","30,600","31,050","30,600",700,2.29%,2013/09/16,1392/06/25
"31,600","31,200","31,600","31,300",400,1.28%,2013/09/15,1392/06/24
"31,800","31,700","31,800","31,700",20,0.06%,2013/09/14,1392/06/23
"31,750","31,520","32,170","31,720",80,0.25%,2013/09/11,1392/06/20
"31,900","31,750","32,050","31,800",200,0.63%,2013/09/10,1392/06/19
"32,750","32,000","32,750","32,000",850,2.66%,2013/09/09,1392/06/18
"32,850","32,800","32,950","32,850",50,0.15%,2013/09/08,1392/06/17
"32,700","32,700","32,900","32,900",130,0.4%,2013/09/07,1392/06/16
"33,060","32,700","33,570","33,030",170,0.51%,2013/09/04,1392/06/13
"32,800","32,800","33,300","33,050",470,1.44%,2013/09/03,1392/06/12
"32,520","31,920","33,000","32,580",180,0.56%,2013/08/31,1392/06/09
"32,450","31,960","33,100","32,530",130,0.4%,2013/08/28,1392/06/06
"31,800","31,800","33,000","33,000",1250,3.94%,2013/08/27,1392/06/05
"31,250","31,250","31,800","31,750",500,1.6%,2013/08/26,1392/06/04
"31,350","31,150","31,350","31,250",50,0.16%,2013/08/25,1392/06/03
"31,300","31,150","31,300","31,200",-,-,2013/08/24,1392/06/02
"31,230","30,790","31,470","31,200",-,-,2013/08/21,1392/05/30
"30,900","30,800","31,000","30,950",50,0.16%,2013/08/20,1392/05/29
"31,450","31,000","31,450","31,000",450,1.45%,2013/08/19,1392/05/28
"31,650","31,450","31,700","31,450",130,0.41%,2013/08/18,1392/05/27
"31,650","31,550","31,650","31,580",120,0.38%,2013/08/17,1392/05/26
"31,900","31,400","32,500","31,700",300,0.95%,2013/08/14,1392/05/23
"31,900","31,800","31,950","31,950",-,-,2013/08/13,1392/05/22
"32,100","31,900","32,100","31,950",300,0.94%,2013/08/12,1392/05/21
"32,300","32,200","32,400","32,250",69,0.21%,2013/08/11,1392/05/20
"32,256","31,823","32,762","32,181",31,0.1%,2013/08/07,1392/05/16
"32,050","32,050","32,350","32,250",350,1.1%,2013/08/06,1392/05/15
"31,900","31,750","31,950","31,900",100,0.31%,2013/08/05,1392/05/14
"32,150","31,900","32,200","32,000",400,1.25%,2013/08/04,1392/05/13
"32,650","32,400","32,800","32,400",480,1.5%,2013/08/03,1392/05/12
"31,850","31,580","32,340","31,920",120,0.38%,2013/07/31,1392/05/09
"31,740","31,200","32,070","31,700",-,-,2013/07/28,1392/05/06
"31,900","31,700","31,900","31,800",130,0.41%,2013/07/27,1392/05/05
"31,500","31,010","31,940","31,670",70,0.22%,2013/07/24,1392/05/02
"31,300","31,200","31,650","31,650",450,1.44%,2013/07/23,1392/05/01
"31,450","31,150","31,450","31,200",400,1.28%,2013/07/22,1392/04/31
"31,850","31,450","31,850","31,600",450,1.44%,2013/07/21,1392/04/30
"30,800","30,700","31,150","31,150",450,1.44%,2013/07/20,1392/04/29
"31,622","31,233","31,973","31,600",50,0.16%,2013/07/17,1392/04/26
"32,500","32,100","32,500","32,150",450,1.4%,2013/07/16,1392/04/25
"32,550","32,550","32,600","32,600",-,-,2013/07/15,1392/04/24
"32,750","32,550","32,750","32,600",100,0.31%,2013/07/14,1392/04/23
"32,700","32,350","32,700","32,700",414,1.27%,2013/07/13,1392/04/22
"33,114","32,888","33,471","33,114",36,0.11%,2013/07/10,1392/04/19
"33,050","32,900","33,050","33,000",100,0.3%,2013/07/09,1392/04/18
"33,150","32,950","33,150","33,100",250,0.76%,2013/07/08,1392/04/17
"33,350","33,300","33,500","33,350",400,1.21%,2013/07/07,1392/04/16
"33,200","32,950","33,200","32,950",508,1.54%,2013/07/06,1392/04/15
"33,541","33,247","33,728","33,458",192,0.57%,2013/07/03,1392/04/12
"33,550","33,400","33,650","33,600",100,0.3%,2013/07/02,1392/04/11
"34,000","33,700","34,000","33,700",200,0.59%,2013/07/01,1392/04/10
"34,100","33,750","34,100","33,900",400,1.19%,2013/06/30,1392/04/09
"33,600","33,400","33,600","33,500",280,0.84%,2013/06/29,1392/04/08
"33,560","33,020","34,070","33,220",380,1.14%,2013/06/26,1392/04/05
"32,400","32,400","33,200","32,950",400,1.23%,2013/06/25,1392/04/04
"30,710","30,130","33,230","32,550",1650,5.34%,2013/06/22,1392/04/01
"33,300","31,900","33,400","32,200",800,2.48%,2013/06/19,1392/03/29
"34,400","33,900","34,400","34,000",500,1.47%,2013/06/18,1392/03/28
"35,000","34,500","35,000","34,500",50,0.14%,2013/06/17,1392/03/27
"35,000","34,500","35,000","34,550",550,1.59%,2013/06/16,1392/03/26
"34,400","34,400","35,200","35,100",560,1.6%,2013/06/15,1392/03/25
"36,220","35,120","36,830","35,660",640,1.79%,2013/06/12,1392/03/22
"35,950","35,950","36,450","36,450",600,1.67%,2013/06/11,1392/03/21
"35,950","35,850","36,000","35,850",350,0.98%,2013/06/10,1392/03/20
"36,300","36,200","36,300","36,200",100,0.28%,2013/06/09,1392/03/19
"36,650","36,300","36,650","36,300",159,0.44%,2013/06/08,1392/03/18
"36,405","36,182","36,747","36,459",19,0.05%,2013/06/05,1392/03/15
"36,378","36,163","36,944","36,478",128,0.35%,2013/06/02,1392/03/12
"36,480","36,280","36,500","36,280",60,0.17%,2013/06/01,1392/03/11
"36,310","36,070","36,680","36,340",140,0.39%,2013/05/29,1392/03/08
"36,900","36,480","36,900","36,580",270,0.74%,2013/05/28,1392/03/07
"36,300","36,300","36,850","36,850",570,1.57%,2013/05/27,1392/03/06
"36,100","36,100","36,280","36,280",130,0.36%,2013/05/26,1392/03/05
"35,850","35,850","36,280","36,150",489,1.37%,2013/05/25,1392/03/04
"35,523","35,100","36,352","35,661",211,0.6%,2013/05/22,1392/03/01
"35,600","35,450","35,700","35,650",750,2.15%,2013/05/21,1392/02/31
"35,000","34,900","35,000","34,900",200,0.58%,2013/05/20,1392/02/30
"34,550","34,500","34,750","34,700",50,0.14%,2013/05/19,1392/02/29
"34,800","34,750","34,900","34,750",305,0.88%,2013/05/18,1392/02/28
"35,147","34,616","35,681","35,055",95,0.27%,2013/05/15,1392/02/25
"35,000","34,750","35,050","35,050",200,0.57%,2013/05/14,1392/02/24
"35,270","35,250","35,300","35,250",50,0.14%,2013/05/13,1392/02/23
"34,850","34,850","35,300","35,300",400,1.15%,2013/05/12,1392/02/22
"34,850","34,700","34,900","34,900",123,0.35%,2013/05/11,1392/02/21
"35,336","34,335","35,593","34,777",573,1.65%,2013/05/08,1392/02/18
"35,650","35,450","35,650","35,450",150,0.42%,2013/05/07,1392/02/17
"35,650","35,550","35,650","35,600",100,0.28%,2013/05/06,1392/02/16
"35,850","35,700","35,850","35,700",300,0.84%,2013/05/05,1392/02/15
"35,800","35,750","36,000","36,000",438,1.23%,2013/05/04,1392/02/14
"35,665","34,854","36,331","35,562",12,0.03%,2013/05/01,1392/02/11
"35,750","35,700","35,750","35,700",100,0.28%,2013/04/30,1392/02/10
"35,950","35,800","35,950","35,800",100,0.28%,2013/04/29,1392/02/09
"35,800","35,800","36,100","35,900",50,0.14%,2013/04/28,1392/02/08
"35,700","35,600","35,850","35,850",54,0.15%,2013/04/27,1392/02/07
"36,294","35,473","36,591","35,904",246,0.69%,2013/04/24,1392/02/04
"35,650","35,650","36,400","36,400",800,2.25%,2013/04/23,1392/02/03
"35,600","35,450","35,600","35,600",100,0.28%,2013/04/22,1392/02/02
"35,450","35,400","35,500","35,500",150,0.42%,2013/04/21,1392/02/01
"35,150","35,150","35,350","35,350",60,0.17%,2013/04/20,1392/01/31
"35,440","34,960","35,690","35,290",10,0.03%,2013/04/17,1392/01/28
"35,100","35,100","35,250","35,250",200,0.57%,2013/04/16,1392/01/27
"35,200","35,000","35,200","35,050",77,0.22%,2013/04/15,1392/01/26
"35,131","34,389","35,320","35,127",29,0.08%,2013/04/12,1392/01/23
"35,243","34,831","35,969","35,098",48,0.14%,2013/04/10,1392/01/21
"35,500","35,150","35,500","35,150",250,0.71%,2013/04/09,1392/01/20
"35,400","35,400","35,650","35,400",-,-,2013/04/08,1392/01/19
"36,150","35,400","36,150","35,400",950,2.68%,2013/04/07,1392/01/18
"36,000","35,950","36,400","36,350",1401,4.01%,2013/04/06,1392/01/17
"34,288","33,797","35,389","34,949",474,1.37%,2013/04/03,1392/01/14
"34,326","33,687","34,885","34,475",392,1.14%,2013/04/02,1392/01/13
"34,322","33,820","35,456","34,867",623,1.82%,2013/03/30,1392/01/10
"34,117","33,844","34,500","34,244",26,0.08%,2013/03/29,1392/01/09
"34,346","33,537","34,555","34,218",141,0.41%,2013/03/27,1392/01/07
"34,150","33,436","34,703","34,077",244,0.72%,2013/03/26,1392/01/06
"34,210","33,501","34,791","34,321",637,1.86%,2013/03/25,1392/01/05
"34,220","33,942","35,408","34,958",453,1.31%,2013/03/24,1392/01/04
"34,470","33,952","34,791","34,505",455,1.34%,2013/03/17,1391/12/27
"33,400","33,400","34,200","34,100",700,2.1%,2013/03/16,1391/12/26
"34,000","33,100","34,500","33,400",600,1.8%,2013/03/13,1391/12/23
"34,300","34,100","34,450","34,400",350,1.02%,2013/03/12,1391/12/22
"35,050","34,700","35,050","34,750",350,1.01%,2013/03/11,1391/12/21
"35,300","34,900","35,500","35,100",350,1.01%,2013/03/10,1391/12/20
"34,850","34,450","34,850","34,750",870,2.5%,2013/03/09,1391/12/19
"35,550","34,910","36,230","35,620",80,0.22%,2013/03/06,1391/12/16
"34,800","34,800","35,900","35,900",1500,4.36%,2013/03/05,1391/12/15
"33,300","33,300","34,700","34,400",1350,4.08%,2013/03/04,1391/12/14
"33,900","32,850","33,900","33,050",1850,5.6%,2013/03/03,1391/12/13
"36,100","34,900","36,100","34,900",1713,4.91%,2013/03/02,1391/12/12
"36,916","36,342","37,569","36,613",137,0.37%,2013/02/27,1391/12/09
"37,900","37,050","37,900","37,050",600,1.62%,2013/02/26,1391/12/08
"37,450","37,450","37,850","37,650",190,0.51%,2013/02/25,1391/12/07
"36,890","36,890","37,460","37,460",710,1.93%,2013/02/24,1391/12/06
"36,650","36,550","36,750","36,750",2,0.01%,2013/02/23,1391/12/05
"36,922","36,483","37,409","36,752",2,0.01%,2013/02/20,1391/12/02
"36,800","36,800","37,100","36,900",350,0.95%,2013/02/19,1391/12/01
"37,400","37,250","37,500","37,250",150,0.4%,2013/02/18,1391/11/30
"36,600","36,600","37,100","37,100",300,0.82%,2013/02/17,1391/11/29
